Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,source_name,SRA Study,sorting,strain/genotype,TISSUE,grna,strain/cell_line
SRR5339860,OTHER,98,24581444860,PRJNA378980,SAMN06564286,12105390850,GEO,public,"run.zq,sra,fastq","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX2636678,Illumina HiSeq 2000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-03-14T04:34:00Z,1,GSM2533830,in-vitro differentiated cortical neurons (CN),SRP101791,GFP+/G0G1+,Tau-GFP,in-vitro differentiated cortical neurons (CN),,
SRR5339861,OTHER,98,24493378238,PRJNA378980,SAMN06564286,12028723825,GEO,public,"run.zq,sra,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX2636678,Illumina HiSeq 2000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-03-14T05:02:00Z,1,GSM2533830,in-vitro differentiated cortical neurons (CN),SRP101791,GFP+/G0G1+,Tau-GFP,in-vitro differentiated cortical neurons (CN),,
SRR5339862,OTHER,98,24562262634,PRJNA378980,SAMN06564286,12111747987,GEO,public,"fastq,sra,run.zq","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX2636678,Illumina HiSeq 2000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-03-14T05:19:00Z,1,GSM2533830,in-vitro differentiated cortical neurons (CN),SRP101791,GFP+/G0G1+,Tau-GFP,in-vitro differentiated cortical neurons (CN),,
SRR5339863,OTHER,98,4410373184,PRJNA378980,SAMN06564286,2035174752,GEO,public,"fastq,run.zq,sra","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX2636678,Illumina HiSeq 2000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-04-03T10:48:00Z,1,GSM2533830,in-vitro differentiated cortical neurons (CN),SRP101791,GFP+/G0G1+,Tau-GFP,in-vitro differentiated cortical neurons (CN),,
SRR5339864,OTHER,98,4410540666,PRJNA378980,SAMN06564285,2120343294,GEO,public,"fastq,sra,run.zq","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",SRX2636679,Illumina HiSeq 2000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-04-03T10:37:00Z,1,GSM2533831,in-vitro differentiated cortical neurons (CN),SRP101791,GFP+/G0G1+,Tau-GFP,in-vitro differentiated cortical neurons (CN),,
SRR5339865,OTHER,98,23353691158,PRJNA378980,SAMN06564285,11628684934,GEO,public,"sra,run.zq,fastq","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX2636679,Illumina HiSeq 2000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-03-14T05:05:00Z,1,GSM2533831,in-vitro differentiated cortical neurons (CN),SRP101791,GFP+/G0G1+,Tau-GFP,in-vitro differentiated cortical neurons (CN),,
SRR5339866,OTHER,98,25446416772,PRJNA378980,SAMN06564285,12624892843,GEO,public,"fastq,run.zq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX2636679,Illumina HiSeq 2000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-03-14T04:47:00Z,1,GSM2533831,in-vitro differentiated cortical neurons (CN),SRP101791,GFP+/G0G1+,Tau-GFP,in-vitro differentiated cortical neurons (CN),,
SRR5339867,OTHER,98,25489416232,PRJNA378980,SAMN06564285,12641459497,GEO,public,"run.zq,fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2636679,Illumina HiSeq 2000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-03-14T05:01:00Z,1,GSM2533831,in-vitro differentiated cortical neurons (CN),SRP101791,GFP+/G0G1+,Tau-GFP,in-vitro differentiated cortical neurons (CN),,
SRR5339868,OTHER,98,25564897400,PRJNA378980,SAMN06564285,12657465479,GEO,public,"fastq,run.zq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX2636679,Illumina HiSeq 2000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-03-14T05:03:00Z,1,GSM2533831,in-vitro differentiated cortical neurons (CN),SRP101791,GFP+/G0G1+,Tau-GFP,in-vitro differentiated cortical neurons (CN),,
SRR5339869,OTHER,98,4410573202,PRJNA378980,SAMN06564285,2211131972,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",SRX2636679,Illumina HiSeq 2000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-03-14T03:41:00Z,1,GSM2533831,in-vitro differentiated cortical neurons (CN),SRP101791,GFP+/G0G1+,Tau-GFP,in-vitro differentiated cortical neurons (CN),,
SRR5339870,OTHER,98,25185573896,PRJNA378980,SAMN06564285,12445501866,GEO,public,"fastq,sra,run.zq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX2636679,Illumina HiSeq 2000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-03-14T05:08:00Z,1,GSM2533831,in-vitro differentiated cortical neurons (CN),SRP101791,GFP+/G0G1+,Tau-GFP,in-vitro differentiated cortical neurons (CN),,
SRR5339871,OTHER,98,25172346836,PRJNA378980,SAMN06564285,12408666588,GEO,public,"run.zq,fastq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX2636679,Illumina HiSeq 2000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-03-14T05:01:00Z,1,GSM2533831,in-vitro differentiated cortical neurons (CN),SRP101791,GFP+/G0G1+,Tau-GFP,in-vitro differentiated cortical neurons (CN),,
SRR5339872,OTHER,98,25187792910,PRJNA378980,SAMN06564285,12427535785,GEO,public,"sra,run.zq,fastq","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX2636679,Illumina HiSeq 2000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-03-14T04:54:00Z,1,GSM2533831,in-vitro differentiated cortical neurons (CN),SRP101791,GFP+/G0G1+,Tau-GFP,in-vitro differentiated cortical neurons (CN),,
SRR5339873,OTHER,100,18470794800,PRJNA378980,SAMN06564284,12846756090,GEO,public,"sra,run.zq,fastq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX2636680,Illumina HiSeq 2000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-03-14T04:34:00Z,1,GSM2533832,embryonic stem cells (ES),SRP101791,none,Oct4-GFP,embryonic stem cells (ES),,
SRR5339874,OTHER,98,12144340614,PRJNA378980,SAMN06564282,4726775359,GEO,public,"run.zq,sra,fastq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX2636681,Illumina HiSeq 2000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-03-14T04:46:00Z,1,GSM2533833,embryonic stem cells (ES),SRP101791,passed through FACS only,Oct4-GFP,embryonic stem cells (ES),,
SRR5339875,OTHER,98,10336707682,PRJNA378980,SAMN06564281,4008315129,GEO,public,"fastq,run.zq,sra","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX2636682,Illumina HiSeq 2000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-03-14T04:15:00Z,1,GSM2533834,embryonic stem cells (ES),SRP101791,GFP+,Oct4-GFP,embryonic stem cells (ES),,
SRR5339876,OTHER,98,19883392872,PRJNA378980,SAMN06564280,8718905985,GEO,public,"run.zq,sra,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX2636683,Illumina HiSeq 2000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-04-14T15:29:00Z,1,GSM2533835,NPC purified in-vivo from E14.5 neocortex,SRP101791,GFP+/mRFP-,C57BL/6J Hes5-GFP+/- dcx-mRFP+/-,neural progenitor cells purified in-vivo from E14.5 neocortex,,
SRR5339877,OTHER,98,23710098538,PRJNA378980,SAMN06564280,10948587807,GEO,public,"fastq,sra,run.zq","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX2636683,Illumina HiSeq 2000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-03-14T05:00:00Z,1,GSM2533835,NPC purified in-vivo from E14.5 neocortex,SRP101791,GFP+/mRFP-,C57BL/6J Hes5-GFP+/- dcx-mRFP+/-,neural progenitor cells purified in-vivo from E14.5 neocortex,,
SRR5339878,OTHER,98,23788625350,PRJNA378980,SAMN06564280,11010482277,GEO,public,"sra,run.zq,fastq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX2636683,Illumina HiSeq 2000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-03-14T05:12:00Z,1,GSM2533835,NPC purified in-vivo from E14.5 neocortex,SRP101791,GFP+/mRFP-,C57BL/6J Hes5-GFP+/- dcx-mRFP+/-,neural progenitor cells purified in-vivo from E14.5 neocortex,,
SRR5339879,OTHER,98,20026157410,PRJNA378980,SAMN06564280,8809058458,GEO,public,"fastq,sra,run.zq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX2636683,Illumina HiSeq 2000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-03-14T04:33:00Z,1,GSM2533835,NPC purified in-vivo from E14.5 neocortex,SRP101791,GFP+/mRFP-,C57BL/6J Hes5-GFP+/- dcx-mRFP+/-,neural progenitor cells purified in-vivo from E14.5 neocortex,,
SRR5339880,OTHER,98,19955116034,PRJNA378980,SAMN06564280,8785188876,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX2636683,Illumina HiSeq 2000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-03-14T04:47:00Z,1,GSM2533835,NPC purified in-vivo from E14.5 neocortex,SRP101791,GFP+/mRFP-,C57BL/6J Hes5-GFP+/- dcx-mRFP+/-,neural progenitor cells purified in-vivo from E14.5 neocortex,,
SRR5339881,OTHER,98,19982853562,PRJNA378980,SAMN06564280,8770762242,GEO,public,"fastq,run.zq,sra","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX2636683,Illumina HiSeq 2000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-03-14T05:20:00Z,1,GSM2533835,NPC purified in-vivo from E14.5 neocortex,SRP101791,GFP+/mRFP-,C57BL/6J Hes5-GFP+/- dcx-mRFP+/-,neural progenitor cells purified in-vivo from E14.5 neocortex,,
SRR5339882,OTHER,98,25078887372,PRJNA378980,SAMN06564280,12053464055,GEO,public,"run.zq,sra,fastq","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX2636683,Illumina HiSeq 2000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-03-14T05:26:00Z,1,GSM2533835,NPC purified in-vivo from E14.5 neocortex,SRP101791,GFP+/mRFP-,C57BL/6J Hes5-GFP+/- dcx-mRFP+/-,neural progenitor cells purified in-vivo from E14.5 neocortex,,
SRR5339883,OTHER,98,25072986302,PRJNA378980,SAMN06564280,12067169245,GEO,public,"fastq,sra,run.zq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX2636683,Illumina HiSeq 2000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-03-14T04:38:00Z,1,GSM2533835,NPC purified in-vivo from E14.5 neocortex,SRP101791,GFP+/mRFP-,C57BL/6J Hes5-GFP+/- dcx-mRFP+/-,neural progenitor cells purified in-vivo from E14.5 neocortex,,
SRR5339884,OTHER,98,25236343384,PRJNA378980,SAMN06564280,12141433997,GEO,public,"fastq,sra,run.zq","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX2636683,Illumina HiSeq 2000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-03-14T05:00:00Z,1,GSM2533835,NPC purified in-vivo from E14.5 neocortex,SRP101791,GFP+/mRFP-,C57BL/6J Hes5-GFP+/- dcx-mRFP+/-,neural progenitor cells purified in-vivo from E14.5 neocortex,,
SRR5339885,OTHER,98,23985626322,PRJNA378980,SAMN06564280,11098276957,GEO,public,"fastq,sra,run.zq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX2636683,Illumina HiSeq 2000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-03-14T05:24:00Z,1,GSM2533835,NPC purified in-vivo from E14.5 neocortex,SRP101791,GFP+/mRFP-,C57BL/6J Hes5-GFP+/- dcx-mRFP+/-,neural progenitor cells purified in-vivo from E14.5 neocortex,,
SRR5339886,OTHER,98,23808077958,PRJNA378980,SAMN06564280,10988698591,GEO,public,"run.zq,fastq,sra","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX2636683,Illumina HiSeq 2000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-03-14T04:55:00Z,1,GSM2533835,NPC purified in-vivo from E14.5 neocortex,SRP101791,GFP+/mRFP-,C57BL/6J Hes5-GFP+/- dcx-mRFP+/-,neural progenitor cells purified in-vivo from E14.5 neocortex,,
SRR5339887,OTHER,98,25118172828,PRJNA378980,SAMN06564279,12202855802,GEO,public,"fastq,sra,run.zq","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX2636684,Illumina HiSeq 2000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-03-14T05:39:00Z,1,GSM2533836,NPC purified in-vivo from E14.5 neocortex,SRP101791,GFP+/mRFP-,C57BL/6J Hes5-GFP+/- dcx-mRFP+/-,neural progenitor cells purified in-vivo from E14.5 neocortex,,
SRR5339888,OTHER,98,26096301616,PRJNA378980,SAMN06564279,12531288117,GEO,public,"run.zq,fastq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX2636684,Illumina HiSeq 2000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-03-14T05:15:00Z,1,GSM2533836,NPC purified in-vivo from E14.5 neocortex,SRP101791,GFP+/mRFP-,C57BL/6J Hes5-GFP+/- dcx-mRFP+/-,neural progenitor cells purified in-vivo from E14.5 neocortex,,
SRR5339889,OTHER,98,26229997528,PRJNA378980,SAMN06564279,12558119194,GEO,public,"run.zq,fastq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX2636684,Illumina HiSeq 2000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-03-14T05:27:00Z,1,GSM2533836,NPC purified in-vivo from E14.5 neocortex,SRP101791,GFP+/mRFP-,C57BL/6J Hes5-GFP+/- dcx-mRFP+/-,neural progenitor cells purified in-vivo from E14.5 neocortex,,
SRR5339890,OTHER,98,20602953462,PRJNA378980,SAMN06564279,8594691848,GEO,public,"run.zq,fastq,sra","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX2636684,Illumina HiSeq 2000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-04-03T11:39:00Z,1,GSM2533836,NPC purified in-vivo from E14.5 neocortex,SRP101791,GFP+/mRFP-,C57BL/6J Hes5-GFP+/- dcx-mRFP+/-,neural progenitor cells purified in-vivo from E14.5 neocortex,,
SRR5339891,OTHER,98,20648956328,PRJNA378980,SAMN06564279,8634001410,GEO,public,"fastq,run.zq,sra","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX2636684,Illumina HiSeq 2000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-04-03T11:41:00Z,1,GSM2533836,NPC purified in-vivo from E14.5 neocortex,SRP101791,GFP+/mRFP-,C57BL/6J Hes5-GFP+/- dcx-mRFP+/-,neural progenitor cells purified in-vivo from E14.5 neocortex,,
SRR5339892,OTHER,98,20617095842,PRJNA378980,SAMN06564279,8642522051,GEO,public,"run.zq,sra,fastq","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",SRX2636684,Illumina HiSeq 2000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-04-03T15:00:00Z,1,GSM2533836,NPC purified in-vivo from E14.5 neocortex,SRP101791,GFP+/mRFP-,C57BL/6J Hes5-GFP+/- dcx-mRFP+/-,neural progenitor cells purified in-vivo from E14.5 neocortex,,
SRR5339893,OTHER,98,20729419130,PRJNA378980,SAMN06564279,8677230379,GEO,public,"run.zq,fastq,sra","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX2636684,Illumina HiSeq 2000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-04-03T16:07:00Z,1,GSM2533836,NPC purified in-vivo from E14.5 neocortex,SRP101791,GFP+/mRFP-,C57BL/6J Hes5-GFP+/- dcx-mRFP+/-,neural progenitor cells purified in-vivo from E14.5 neocortex,,
SRR5339894,OTHER,98,23997031562,PRJNA378980,SAMN06564278,11381120024,GEO,public,"fastq,sra,run.zq","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX2636685,Illumina HiSeq 2000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-03-14T05:27:00Z,1,GSM2533837,NPC purified in-vivo from E14.5 neocortex,SRP101791,GFP+/mRFP-,C57BL/6J Hes5-GFP+/- dcx-mRFP+/-,neural progenitor cells purified in-vivo from E14.5 neocortex,,
SRR5339895,OTHER,98,24036534088,PRJNA378980,SAMN06564278,11316352078,GEO,public,"fastq,run.zq,sra","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX2636685,Illumina HiSeq 2000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-03-14T05:07:00Z,1,GSM2533837,NPC purified in-vivo from E14.5 neocortex,SRP101791,GFP+/mRFP-,C57BL/6J Hes5-GFP+/- dcx-mRFP+/-,neural progenitor cells purified in-vivo from E14.5 neocortex,,
SRR5339896,OTHER,98,24015102370,PRJNA378980,SAMN06564278,11311959378,GEO,public,"run.zq,sra,fastq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX2636685,Illumina HiSeq 2000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-03-14T05:01:00Z,1,GSM2533837,NPC purified in-vivo from E14.5 neocortex,SRP101791,GFP+/mRFP-,C57BL/6J Hes5-GFP+/- dcx-mRFP+/-,neural progenitor cells purified in-vivo from E14.5 neocortex,,
SRR5339897,OTHER,98,22196078898,PRJNA378980,SAMN06564278,9594884617,GEO,public,"run.zq,fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2636685,Illumina HiSeq 2000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-04-03T12:23:00Z,1,GSM2533837,NPC purified in-vivo from E14.5 neocortex,SRP101791,GFP+/mRFP-,C57BL/6J Hes5-GFP+/- dcx-mRFP+/-,neural progenitor cells purified in-vivo from E14.5 neocortex,,
SRR5339898,OTHER,98,22765843352,PRJNA378980,SAMN06564278,9890111133,GEO,public,"run.zq,sra,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX2636685,Illumina HiSeq 2000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-04-03T12:20:00Z,1,GSM2533837,NPC purified in-vivo from E14.5 neocortex,SRP101791,GFP+/mRFP-,C57BL/6J Hes5-GFP+/- dcx-mRFP+/-,neural progenitor cells purified in-vivo from E14.5 neocortex,,
SRR5339899,OTHER,98,24293705884,PRJNA378980,SAMN06564278,10754276190,GEO,public,"sra,run.zq,fastq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX2636685,Illumina HiSeq 2000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-04-03T12:02:00Z,1,GSM2533837,NPC purified in-vivo from E14.5 neocortex,SRP101791,GFP+/mRFP-,C57BL/6J Hes5-GFP+/- dcx-mRFP+/-,neural progenitor cells purified in-vivo from E14.5 neocortex,,
SRR5339900,OTHER,98,24196074560,PRJNA378980,SAMN06564278,10684151290,GEO,public,"sra,fastq,run.zq","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",SRX2636685,Illumina HiSeq 2000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-04-03T15:21:00Z,1,GSM2533837,NPC purified in-vivo from E14.5 neocortex,SRP101791,GFP+/mRFP-,C57BL/6J Hes5-GFP+/- dcx-mRFP+/-,neural progenitor cells purified in-vivo from E14.5 neocortex,,
SRR5339901,OTHER,98,24162458894,PRJNA378980,SAMN06564277,11626628056,GEO,public,"fastq,run.zq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX2636686,Illumina HiSeq 2000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-03-14T05:00:00Z,1,GSM2533838,NPC purified in-vivo from E14.5 neocortex,SRP101791,GFP+/mRFP-,C57BL/6J Hes5-GFP+/- dcx-mRFP+/-,neural progenitor cells purified in-vivo from E14.5 neocortex,,
SRR5339902,OTHER,98,26146731632,PRJNA378980,SAMN06564277,12912168834,GEO,public,"fastq,run.zq,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX2636686,Illumina HiSeq 2000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-03-14T05:25:00Z,1,GSM2533838,NPC purified in-vivo from E14.5 neocortex,SRP101791,GFP+/mRFP-,C57BL/6J Hes5-GFP+/- dcx-mRFP+/-,neural progenitor cells purified in-vivo from E14.5 neocortex,,
SRR5339903,OTHER,98,26120253698,PRJNA378980,SAMN06564277,12899885184,GEO,public,"sra,run.zq,fastq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",SRX2636686,Illumina HiSeq 2000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-03-14T05:55:00Z,1,GSM2533838,NPC purified in-vivo from E14.5 neocortex,SRP101791,GFP+/mRFP-,C57BL/6J Hes5-GFP+/- dcx-mRFP+/-,neural progenitor cells purified in-vivo from E14.5 neocortex,,
SRR5339904,OTHER,98,23928853648,PRJNA378980,SAMN06564277,10514455140,GEO,public,"sra,fastq,run.zq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX2636686,Illumina HiSeq 2000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-04-03T12:26:00Z,1,GSM2533838,NPC purified in-vivo from E14.5 neocortex,SRP101791,GFP+/mRFP-,C57BL/6J Hes5-GFP+/- dcx-mRFP+/-,neural progenitor cells purified in-vivo from E14.5 neocortex,,
SRR5339905,OTHER,98,23917297684,PRJNA378980,SAMN06564277,10534851669,GEO,public,"sra,fastq,run.zq","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX2636686,Illumina HiSeq 2000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-04-03T11:55:00Z,1,GSM2533838,NPC purified in-vivo from E14.5 neocortex,SRP101791,GFP+/mRFP-,C57BL/6J Hes5-GFP+/- dcx-mRFP+/-,neural progenitor cells purified in-vivo from E14.5 neocortex,,
SRR5339906,OTHER,98,23934559012,PRJNA378980,SAMN06564277,10555186087,GEO,public,"fastq,sra,run.zq","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX2636686,Illumina HiSeq 2000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-04-03T14:45:00Z,1,GSM2533838,NPC purified in-vivo from E14.5 neocortex,SRP101791,GFP+/mRFP-,C57BL/6J Hes5-GFP+/- dcx-mRFP+/-,neural progenitor cells purified in-vivo from E14.5 neocortex,,
SRR5339907,OTHER,98,24086977530,PRJNA378980,SAMN06564277,10633779243,GEO,public,"fastq,sra,run.zq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX2636686,Illumina HiSeq 2000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-04-03T15:32:00Z,1,GSM2533838,NPC purified in-vivo from E14.5 neocortex,SRP101791,GFP+/mRFP-,C57BL/6J Hes5-GFP+/- dcx-mRFP+/-,neural progenitor cells purified in-vivo from E14.5 neocortex,,
SRR5339908,OTHER,98,23500479772,PRJNA378980,SAMN06564276,10750730424,GEO,public,"run.zq,fastq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX2636687,Illumina HiSeq 2000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-03-14T05:01:00Z,1,GSM2533839,CN purified in-vivo from E14.5 neocortex,SRP101791,GFP-/mRFP+,C57BL/6J Hes5-GFP+/- dcx-mRFP+/-,cortical neurons purified in-vivo from E14.5 neocortex,,
SRR5339909,OTHER,98,24401498240,PRJNA378980,SAMN06564276,11417653105,GEO,public,"fastq,sra,run.zq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX2636687,Illumina HiSeq 2000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-03-14T05:25:00Z,1,GSM2533839,CN purified in-vivo from E14.5 neocortex,SRP101791,GFP-/mRFP+,C57BL/6J Hes5-GFP+/- dcx-mRFP+/-,cortical neurons purified in-vivo from E14.5 neocortex,,
SRR5339910,OTHER,98,24402856520,PRJNA378980,SAMN06564276,11394424349,GEO,public,"sra,run.zq,fastq","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",SRX2636687,Illumina HiSeq 2000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-03-14T05:08:00Z,1,GSM2533839,CN purified in-vivo from E14.5 neocortex,SRP101791,GFP-/mRFP+,C57BL/6J Hes5-GFP+/- dcx-mRFP+/-,cortical neurons purified in-vivo from E14.5 neocortex,,
SRR5339911,OTHER,98,23612184974,PRJNA378980,SAMN06564276,10820218647,GEO,public,"run.zq,sra,fastq","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX2636687,Illumina HiSeq 2000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2017-10-23T00:00:00Z,2017-03-14T05:25:00Z,1,GSM2533839,CN purified in-vivo from E14.5 neocortex,SRP101791,GFP-/mRFP+,C57BL/6J Hes5-GFP+/- dcx-mRFP+/-,cortical neurons purified in-vivo from E14.5 neocortex,,
